Date,Open,High,Low,Close,Adj Close,Volume,SMA3,SMA5,SMA9,SMA15,SMA30,EMA3,EMA5,EMA9,EMA15,EMA30,1d_diff,5d_diff,10d_diff,Volume_100k
2017-01-12,538.3965454101562,540.0557861328125,534.830322265625,536.5639038085938,522.826416015625,2017673,538.099365234375,536.1032836914062,535.5292765299479,531.558036295573,521.9441630045573,536.9009424265996,536.2902644107801,534.6068140223481,531.4728696115319,524.4338390925975,-1.32733154296875,2.847412109375,8.61474609375,20.177
2017-01-13,537.1830444335938,543.5972290039062,537.1830444335938,540.08056640625,526.2531127929688,3338688,538.1901652018229,537.6337768554688,535.8209567599827,532.6510091145833,523.523360188802,538.4907544164248,537.55369840927,535.7015644991285,532.5488317108717,525.4433053708977,3.42669677734375,7.45654296875,3.86102294921875,33.387
2017-01-16,539.857666015625,541.8389282226562,531.9328002929688,533.072021484375,519.4240112304688,5544068,536.5721638997396,537.49013671875,535.0972629123264,533.6019938151042,524.8837982177735,535.7813879503999,536.0598061009717,535.1756558961778,532.6142304325597,525.9354806040253,-6.8291015625,-0.6998291015625,-4.27117919921875,55.441
2017-01-17,527.4998168945312,528.9857177734375,514.374267578125,515.736328125,502.5321350097656,18106600,529.629638671875,532.6757690429688,533.6718817816841,532.8276652018229,525.4789896647136,525.7588580377,529.2853134423145,531.2877903419422,530.5044926441147,525.2774707666689,-16.891876220703125,-23.455535888671875,-23.238372802734375,181.066
2017-01-18,516.4049682617188,519.0796508789062,509.5450134277344,511.42718505859375,498.3332824707031,7322904,520.0785115559896,527.3760009765625,531.20361328125,532.2613647460937,526.0304290771485,518.5930215481469,523.3326039810743,527.3156692852725,528.1198291959247,524.3839039467931,-4.1988525390625,-25.820465087890625,-16.698822021484375,73.229
2017-01-19,512.7149658203125,517.7423095703125,510.6594543457031,511.9967956542969,498.8883361816406,7053690,513.0534362792969,522.4625793457031,528.9334682888455,531.2129699707032,526.2557932535807,515.2949086012219,519.5540012054819,524.2518945590774,526.1044500032212,523.5847356698579,0.5550537109375,-23.938079833984375,-21.090667724609375,70.537
2017-01-20,512.12060546875,513.8541870117188,507.1427917480469,508.0838623046875,495.0755920410156,4054233,510.5026143391927,516.0632385253906,526.0772060818142,529.3440165201823,526.2037862141927,511.6893854529547,515.7306215718838,521.0182881081994,523.8518765409045,522.5846793237179,-3.812744140625,-31.177520751953125,-23.720977783203125,40.542
2017-01-23,506.1026611328125,510.6594543457031,501.6448974609375,503.18035888671875,490.2976379394531,6326471,507.75367228190106,510.08490600585935,522.0074496799045,527.0590108235677,526.017221069336,507.4348721698367,511.5472006768289,517.4507022639033,521.2679368341313,521.3327876826212,-4.7779541015625,-29.126373291015625,-29.826202392578125,63.265
2017-01-24,503.7251892089844,509.5697937011719,503.7251892089844,508.82684326171875,495.7995300292969,4347000,506.697021484375,508.7030090332031,518.7742072211372,525.0084493001302,525.810844930013,508.1308577157777,510.6404148717922,515.7259304634664,519.7128001375797,520.525952558692,5.50189208984375,-6.73260498046875,-30.188140869140625,43.47
2017-01-25,511.1547546386719,511.50146484375,503.3041687011719,503.873779296875,490.9732971191406,11009842,505.2936604817708,507.19232788085935,515.1419711642795,523.3623840332032,525.114116414388,506.00231850632633,508.3848696801532,513.3555002301481,517.7329225324917,519.4516187998651,-4.82623291015625,-7.3599853515625,-33.180450439453125,110.098
2017-01-27,505.3349304199219,509.61932373046875,504.7157897949219,507.7371520996094,494.7377624511719,10089215,506.8125915527344,506.34039916992185,511.5482584635417,521.635420735677,524.654307047526,506.86973530296785,508.16896381997196,512.2318306040404,516.4834512283815,518.6958467546873,3.76446533203125,-4.15057373046875,-28.088653564453125,100.892
2017-01-30,507.6628723144531,518.3119506835938,507.58856201171875,517.4946899414062,504.2454528808594,7235452,509.7018737792969,508.2225646972656,509.81744384765625,520.6398600260417,524.4504069010417,512.1822126221871,511.2775391937834,513.2844024715135,516.6098560675096,518.6183527667337,9.5076904296875,9.16986083984375,-22.007659912109375,72.355
2017-01-31,518.5100708007812,521.952392578125,515.2658081054688,517.6928100585938,504.4385681152344,6980274,514.3082173665365,511.12505493164065,510.0348307291667,519.56669921875,524.1639567057292,514.9375113403904,513.4159628153868,514.1660839889296,516.7452253163951,518.5586403339505,0.193115234375,14.14093017578125,-14.985443115234375,69.803
2017-02-01,518.1385498046875,520.5160522460938,512.73974609375,519.8969116210938,506.5861511230469,5220617,518.3614705403646,513.3390686035157,510.9759114583333,518.2392822265625,524.0277486165364,517.417211480742,515.5762790839558,515.3122495153625,517.1391861044824,518.644980416992,2.1475830078125,10.78662109375,4.05401611328125,52.206
2017-02-02,520.0702514648438,520.4664916992188,514.2504272460938,516.8507690429688,503.61798095703125,4199246,518.1468302408854,515.9344665527344,511.5152418348524,516.8342651367187,523.7016723632812,517.1339902618554,516.0011090702935,515.6199534208838,517.1031339717932,518.5292248444744,-2.968170166015625,12.644683837890625,5.284698486328125,41.992
2017-02-03,518.0890502929688,520.2931518554688,510.21368408203125,511.9720153808594,498.86419677734375,6100788,516.2398986816406,516.7814392089844,511.947258843316,515.1948059082031,523.376421101888,514.5530028213574,514.6580778404822,514.8903658128789,516.4617441479265,518.1061790726283,-4.7537841796875,4.126434326171875,-0.024139404296875,61.008
2017-02-06,513.6312866210938,517.544189453125,511.1795349121094,515.9344482421875,502.7251892089844,4611263,514.9190775553385,516.4693908691406,513.3643798828125,513.5850646972656,523.1180369059244,515.2437255317725,515.0835346410506,515.0991822987407,516.3958321597091,517.9660674061482,3.860992431640625,-1.520263671875,7.64959716796875,46.113
2017-02-07,516.1077880859375,516.2811889648438,508.7773132324219,510.60992431640625,497.5369873046875,4571415,512.8387959798177,515.0528137207032,513.5625,512.0875915527344,522.8447926839193,512.9268249240894,513.5923311995025,514.2013307022738,515.6725936792963,517.4914775293907,-5.188201904296875,-6.901580810546875,7.239349365234375,45.714
2017-02-08,510.60992431640625,514.2504272460938,506.20172119140625,507.7619323730469,494.76190185546875,7490523,511.43543497721356,512.6258178710938,513.9945170084635,511.55596516927085,522.1918151855468,510.3443786485681,511.6488649240173,512.9134510364285,514.6837610160151,516.8637649386588,-2.77508544921875,-11.824249267578125,-1.037628173828125,74.905
2017-02-09,509.1735534667969,512.1453857421875,508.57916259765625,511.5262451171875,498.42987060546875,4551167,509.9660339355469,511.5609130859375,514.41552734375,511.5625691731771,521.9119669596354,510.93531188287784,511.60799165507404,512.6360098525803,514.2890715286617,516.5194088211446,3.66796875,-5.1881103515625,7.456573486328125,45.512
2017-02-10,512.6406860351562,512.9130859375,507.9600524902344,510.2384338378906,497.1750183105469,5777310,509.8422037760417,511.2141967773438,513.6092766655815,511.4453450520833,521.3291575113932,510.58687286038423,511.1514723826796,512.1564946496424,513.7827418173154,516.1141846286766,-1.254852294921875,-1.689178466796875,2.437255859375,57.773
2017-02-13,511.6500549316406,512.1453857421875,506.20172119140625,510.08984375,497.0302429199219,3953095,510.61817423502606,510.04527587890624,512.7645026312935,511.5790771484375,520.4615468343098,510.3383583051921,510.7975961717864,511.7431644697139,513.3211295589009,515.7255174752137,-0.144775390625,-5.6949462890625,-7.2152099609375,39.531
2017-02-14,512.6406860351562,521.5066528320312,510.1146240234375,519.97119140625,506.6585998535156,8419890,513.4331563313802,511.917529296875,512.7727559407552,512.6984659830729,519.8787384033203,515.154774855721,513.855461249941,513.3887698570212,514.1523872898196,515.9994319223773,9.62835693359375,9.121612548828125,2.22003173828125,84.199
2017-02-15,521.5066528320312,523.7850341796875,517.717529296875,520.7141723632812,507.382568359375,7031717,516.9250691731771,514.5079772949218,513.2020229763455,513.4909545898438,519.249701944987,517.9344736095011,516.141698287721,514.8538503582732,514.9726104240023,516.3036087250163,0.723968505859375,12.62066650390625,0.796417236328125,70.317
2017-02-16,521.333251953125,529.7039184570312,521.333251953125,528.7380981445312,515.2010498046875,9070869,523.1411539713541,517.9503479003906,515.0649210611979,515.1485758463542,519.2554799397786,523.3362858770162,520.3404982399911,517.6306999155249,516.6932963890683,517.105833848856,7.8184814453125,16.77117919921875,11.58306884765625,90.709
2017-02-17,528.2427978515625,534.037841796875,524.2555541992188,532.7005004882812,519.0619506835938,6852052,527.3842569986979,522.4427612304687,516.9278157552084,516.8127990722656,519.2241099039713,528.0183931826487,524.4604989894212,520.6446600300762,518.6941969014699,518.1119413739802,3.86090087890625,21.886932373046875,20.19775390625,68.521
2017-02-20,530.248779296875,534.3598022460938,528.2427978515625,532.6510009765625,519.0137329101562,5376741,531.3631998697916,526.9549926757812,519.3768242730034,517.8232198079427,519.2315399169922,530.3346970796056,527.1906663184684,523.0459282193735,520.4387974108565,519.0499452193081,-0.0482177734375,21.983489990234375,16.288543701171875,53.767
2017-02-21,532.5519409179688,540.3529663085938,531.487060546875,538.9909057617188,525.1913452148438,6547056,534.7808024088541,530.758935546875,522.8467102050781,519.2430928548177,519.4048960367838,534.6628014206622,531.1240794662185,526.2349237278426,522.7578109547143,520.3364588026894,6.1776123046875,18.532745361328125,27.65435791015625,65.471
2017-02-22,541.3683471679688,600.1362915039062,540.873046875,598.080810546875,582.7684326171875,58759604,556.5742390950521,546.2322631835938,532.4638841417101,524.4553527832031,521.3473175048828,566.3718059837686,553.4429898264374,540.604101091649,532.1731859037343,525.3522234313466,57.57708740234375,75.3858642578125,88.00653076171875,587.596
2017-02-23,601.1021728515625,605.2626953125,584.137939453125,585.822021484375,570.8235473632812,28728225,574.2979125976562,557.6490478515625,540.862060546875,529.0534362792969,522.9438507080079,576.0969137340718,564.2360003790833,549.6476851701942,538.8792903513144,529.2535007250904,-11.94488525390625,55.62249755859375,72.3936767578125,287.282
2017-02-27,589.6605834960938,622.4993286132812,589.5863037109375,613.6333618164062,597.9227905273438,38499330,599.1787312825521,573.8356201171875,552.3668958875868,535.830859375,525.5128326416016,594.865137775239,580.7017875248577,562.4448204994367,548.2235492844509,534.6973627309818,27.0992431640625,78.86083984375,100.74777221679688,384.993
2017-02-28,610.2157592773438,618.140625,608.482177734375,613.2123413085938,597.5125122070312,16665551,604.2225748697916,589.9478881835937,562.7270236545139,542.3160522460937,527.9505584716796,604.0387395419164,591.5386387861031,572.5983246612682,556.3471482874687,539.7628452198601,-0.4102783203125,78.498779296875,100.48226928710938,166.656
2017-03-01,614.2277221679688,616.3575439453125,609.2251586914062,611.4540405273438,595.7992553710938,11253980,612.7665812174479,604.4405151367188,572.8092312282986,549.038993326823,530.5632924397786,607.74639003463,598.1771060331833,580.3694678344833,563.235509817453,544.3880836267946,-1.7132568359375,70.60791015625,89.14065551757812,112.54
2017-03-02,613.1380615234375,621.4591674804688,607.7639770507812,612.5684814453125,596.8851318359375,8336344,612.41162109375,607.3380493164062,582.1237182617188,556.0260965983073,533.7910308837891,610.1574357399713,602.9742311705597,586.8092705566492,569.4021312709355,548.7868189699248,1.08587646484375,14.11669921875,89.5025634765625,83.363
2017-03-03,614.9459228515625,637.853759765625,614.9459228515625,623.3660888671875,607.4063110351562,38907038,615.7962036132812,614.8468627929688,592.1976725260416,563.4820861816406,537.5223276774088,616.7617623035794,609.7715170694357,594.1206342187568,576.147625970467,553.5983847697482,10.52117919921875,36.582763671875,92.20526123046875,389.07
2017-03-06,628.5420532226562,649.8401489257812,626.6846313476562,646.54638671875,629.9931030273438,30793458,627.49365234375,621.4294677734375,604.8527153862847,572.5692830403646,542.007314046224,631.6540745111647,622.0298069525405,604.6057847187554,584.9474710640023,559.5950300567806,22.5867919921875,32.0703125,110.93115234375,307.935
2017-03-07,653.2330322265625,657.2697143554688,641.9895629882812,646.3482666015625,629.800048828125,19416016,638.7535807291666,628.0566528320312,616.7813110351562,581.6531778971354,546.6161275227864,639.0011705563636,630.1359601688812,612.9542810953169,592.6225705061973,565.1920130596698,-0.19305419921875,32.28753662109375,110.78631591796875,194.16
2017-03-08,647.7103271484375,647.7103271484375,637.0117797851562,639.537841796875,623.1640014648438,20000005,644.1441650390625,633.6734130859375,621.3876478407118,589.6242879231771,551.161376953125,639.2695061766193,633.2699207115459,618.2709932356286,598.4869794175321,569.9885181394894,-6.63604736328125,27.36474609375,97.97265625,200.0
2017-03-09,638.9434814453125,642.9058837890625,634.7333374023438,637.333740234375,621.0162963867188,14350087,641.0732828776041,638.62646484375,627.1111721462673,597.39892578125,555.4449401855469,638.3016232054972,634.6245272191557,622.0835426353779,603.3428245196375,574.3333711778691,-2.147705078125,24.13116455078125,38.24786376953125,143.501
2017-03-10,639.0672607421875,641.915283203125,624.6786499023438,634.8076782226562,618.554931640625,11438543,637.2264200846354,640.9147827148438,629.4638739691841,604.4702311197917,559.809403483073,636.5546507140767,634.6855775536559,624.6283697528336,607.2759312325148,578.234939374307,-2.46136474609375,11.14862060546875,47.73138427734375,114.385
2017-03-14,653.1834716796875,653.3073120117188,636.5907592773438,638.69580078125,622.343505859375,12813559,636.9457397460938,639.3446655273438,632.2953694661459,611.5365844726563,564.174691772461,637.6252257476633,636.0223186295207,627.4418559585168,611.2034149261067,582.1356401102389,3.78857421875,-7.64959716796875,24.42071533203125,128.136
2017-03-15,639.4635009765625,651.969970703125,639.1416015625,646.3482666015625,629.800048828125,11125787,639.9505818684896,639.3446655273438,636.1725056966146,619.1164021809896,568.4698109944661,641.9867461746129,639.464301286868,631.223138087126,615.5965213855386,586.2783902064534,7.45654296875,0.0,32.28753662109375,111.258
2017-03-16,648.8495483398438,649.0476684570312,640.7265625,642.7325439453125,626.27685546875,7348934,642.5922037760416,639.9836059570313,639.5240681966146,626.0325113932291,572.6378021240234,642.3596450599628,640.5537155063496,633.5250192587633,618.9885242055103,589.9205936734766,-3.523193359375,3.11285400390625,30.47760009765625,73.489
2017-03-17,647.8589477539062,653.77783203125,642.9306640625,644.2432250976562,627.7489013671875,10488640,644.4413452148438,641.3655029296875,641.84375,629.1100056966146,576.7826792399088,643.3014350788095,641.7835520367852,635.6686604265419,622.1453618170285,593.4252795718107,1.4720458984375,6.73260498046875,30.86376953125,104.886
2017-03-20,646.8683471679688,646.9921875,633.1731567382812,634.3866577148438,618.1446533203125,5939197,640.4541422526041,641.281298828125,640.4926689995659,632.3476481119792,580.700542195638,638.8440463968266,639.317920596138,635.4122598842023,623.6755238042554,596.0679491294259,-9.604248046875,-0.4102783203125,10.73834228515625,59.392
2017-03-21,635.080078125,635.922119140625,623.7376098632812,625.9664916992188,609.9401245117188,10428134,634.8654581705729,638.7354370117188,638.22802734375,633.1698567708333,584.5003580729167,632.4052690480227,634.867444297165,633.5231062472055,623.9618947911258,597.9968873597351,-8.20452880859375,-12.40338134765625,-20.052978515625,104.281
2017-03-22,620.1218872070312,627.006591796875,617.4224243164062,623.9357299804688,607.9613037109375,9364609,628.0962931315104,634.2529296875,636.4944593641493,633.8847493489583,588.100400797526,628.1704995142456,631.2235395249329,631.6056309938582,623.9586241897937,599.6703610772017,-1.97882080078125,-21.8387451171875,-21.8387451171875,93.646
2017-03-23,625.64453125,632.7769165039062,623.0936889648438,630.671875,614.5250244140625,5449349,626.8580322265625,631.8407958984375,635.7542521158854,635.165938313802,592.1024658203125,629.4211872571228,631.0396513499553,631.4188797950866,624.7977805410694,601.6704587496404,6.563720703125,-11.7518310546875,-8.63897705078125,54.493
2017-03-24,631.068115234375,639.93408203125,628.2696533203125,637.333740234375,621.0162963867188,7514381,630.6471150716146,630.4588989257812,636.034925672743,636.8169555664062,596.4215260823568,633.3774637457489,633.1376809780952,632.6018518829443,626.3647755027326,603.9713156196233,6.49127197265625,-6.73260498046875,0.0,75.144
2017-03-27,629.5822143554688,633.3712768554688,617.744384765625,619.6760864257812,603.810791015625,14976876,629.2272338867188,627.5167846679688,633.9216240776909,636.5709554036458,600.0265207926433,626.526775085765,628.6504827939906,630.0166987915117,625.5286893681138,604.9845266393754,-17.20550537109375,-14.3338623046875,-14.744140625,149.769
2017-03-28,623.0936889648438,626.0655517578125,615.2183227539062,617.0261840820312,601.2286987304688,10017936,624.6786702473959,625.7287231445313,630.6636149088541,634.6029418945312,603.586112467448,621.7764795838982,624.7757165566709,627.4185958496156,624.4658762073534,605.761407764708,-2.58209228515625,-8.71142578125,-21.11480712890625,100.179
2017-03-29,619.9732666015625,624.0842895507812,610.8843994140625,622.425048828125,606.4894409179688,8733582,619.7091064453125,625.4265869140625,628.4072265625,633.0080607096354,607.3306193033854,622.1007642060116,623.9921606471556,626.4198864453175,624.2107727849499,606.8364813817027,5.2607421875,-1.47186279296875,-23.31060791015625,87.336
2017-03-30,621.6077880859375,631.3900756835938,620.6171875,629.3593139648438,613.24609375,12858458,622.9368489583334,625.1640747070312,626.7534586588541,632.3294921875,610.9768900553386,625.7300390854277,625.7812117530517,627.0077719492227,624.8543404324366,608.2895673548087,6.75665283203125,-1.2789306640625,-13.03076171875,128.585
2017-03-31,627.05615234375,662.5447387695312,627.05615234375,654.2483520507812,637.4979248046875,20947737,635.34423828125,628.5469970703125,628.9603135850695,633.4571329752604,615.4280293782552,639.9891955681045,635.2702585189616,632.4558879695344,628.5285918847297,611.2546502384199,24.2518310546875,16.48162841796875,9.7490234375,209.477
2017-04-03,664.6993408203125,683.7685546875,662.24755859375,680.8710327148438,663.43896484375,20715169,654.8262329101562,640.785986328125,635.0608181423611,636.5280232747396,620.4991271972656,660.4301141414742,650.4705165842556,642.1389169185964,635.071396988494,615.7460297530279,25.9410400390625,59.628173828125,45.2943115234375,207.152
2017-04-05,691.049560546875,702.3424682617188,683.5704345703125,700.8565673828125,682.9127807617188,18609462,678.6586507161459,657.5520629882812,643.6075778537327,640.6720743815105,626.1043294270834,680.6433407621433,667.2658668504413,653.8824470114397,643.2945432877839,621.2370321807559,19.47381591796875,81.68408203125,72.97265625,186.095
2017-04-06,697.884765625,717.6473999023438,694.5166625976562,712.4962768554688,694.2545776367188,23361514,698.0746256510416,675.56630859375,652.6991780598959,645.0819417317708,632.0991719563802,696.5698088088061,682.3426701854505,665.6052129802456,651.9447599837445,627.1247253855762,11.341796875,87.76513671875,86.29327392578125,233.615
2017-04-07,703.9769897460938,710.2673950195312,694.6900634765625,696.696044921875,678.85888671875,14710432,703.3496297200521,689.0336547851563,659.2949896918403,648.6795084635417,637.3560099283854,696.6329268653406,687.1271284309254,671.8233793685715,657.5386706010108,631.6131976137245,-15.39569091796875,65.61279296875,64.3338623046875,147.104
2017-04-10,698.3800659179688,705.7600708007812,682.18359375,684.1895751953125,666.672607421875,14199616,697.7939656575521,695.0218994140625,666.4631551106771,651.342598470052,640.2263020833333,690.4112510303265,686.1479440190544,674.2966185339197,660.8700336752986,635.005221973827,-12.186279296875,29.1746826171875,45.65631103515625,141.996
2017-04-11,687.4090576171875,693.64990234375,678.6173706054688,679.7318115234375,662.328857421875,14883207,686.8724772135416,694.7940551757813,673.4304470486111,654.3656087239583,643.3566284179688,685.0715312768821,684.0092331871822,675.3836571318234,663.2277559063159,637.8908083963826,-4.34375,-1.110107421875,58.51806640625,148.832
2017-04-12,684.9077758789062,686.7156372070312,669.2313842773438,670.6430053710938,653.4727783203125,12667376,678.1881306966146,688.7513427734375,678.7879977756077,657.34404296875,645.2569498697917,677.8572683239879,679.5538239151527,674.4355267796775,664.1546620894131,640.003853362493,-8.8560791015625,-29.44000244140625,52.24407958984375,126.674
2017-04-13,670.6430053710938,680.2518920898438,667.3491821289062,675.9922485351562,658.6851196289062,5867471,675.4556884765625,681.450537109375,683.9694349500868,660.8144775390625,647.3496134440104,676.9247584295721,678.3666321218207,674.7468711307733,665.634360395131,642.3256853091166,5.21234130859375,-35.5694580078125,52.1956787109375,58.675
2017-04-17,676.09130859375,691.222900390625,676.09130859375,689.3902587890625,671.7400512695312,5463005,678.6751708984375,679.9893798828125,687.8740912543403,664.7290364583333,649.9474873860677,683.1575086093173,682.0411743442346,677.6755486624312,668.6038476943725,645.362109404597,13.054931640625,-7.11883544921875,58.49395751953125,54.63
2017-04-18,693.4022216796875,698.3800659179688,677.0819702148438,678.6669311523438,661.2913208007812,7391572,681.3498128255209,678.8848510742188,687.6291910807291,667.4845825195313,652.1507690429687,680.9122198808305,680.9164266136044,677.8738251604137,669.8617331266189,647.5108075818711,-10.44873046875,-5.38128662109375,23.79339599609375,73.916
2017-04-19,678.0725708007812,684.783935546875,672.4013061523438,677.9735107421875,660.6156005859375,5340733,682.0102335611979,678.5331909179688,685.0866292317709,671.3710774739583,653.971016438802,679.442865311509,679.9354546564655,677.8937622767685,670.875705328565,649.4761432696334,-0.67572021484375,-1.7132568359375,-2.8233642578125,53.407
2017-04-20,683.0255737304688,686.8889770507812,675.6455688476562,678.344970703125,660.9775390625,3873597,678.3284708658854,680.073583984375,681.2920396592882,675.4589965820312,655.0309692382813,678.893918007317,679.4052933386854,677.9840039620399,671.809363500385,651.3386482653426,0.3619384765625,7.5047607421875,-21.93524169921875,38.736
2017-04-21,683.7685546875,703.8284301757812,682.802734375,694.665283203125,676.8800659179688,13951559,683.6612548828125,683.8081909179688,681.0663994683159,680.2750122070313,656.6415364583333,686.779600605221,684.491956626832,681.3202598102569,674.6663534632274,654.1339150355221,15.90252685546875,18.1949462890625,-17.37451171875,139.516
2017-04-24,697.9094848632812,710.7626953125,693.5260620117188,702.0452880859375,684.0711669921875,11774019,691.6851806640625,686.3391967773438,683.0503675672743,685.1207438151042,658.7251180013021,694.4124443455793,690.3430671132005,685.465265465393,678.0887202910662,657.2249713613554,7.19110107421875,12.33111572265625,5.2122802734375,117.74
2017-04-25,723.1453247070312,726.9839477539062,706.3544921875,709.6730346679688,691.5036010742188,16966725,702.1278686523438,692.5404174804687,686.3771701388889,688.81572265625,661.1364278157552,702.0427395067741,696.7863896314566,690.3068193059082,682.036759588179,660.608717381137,7.43243408203125,30.2122802734375,24.83099365234375,169.667
2017-04-26,710.7626953125,713.2639770507812,694.7147827148438,701.5747680664062,683.6126098632812,7736192,704.4310302734375,697.2606689453125,689.8140326605903,690.1959716796875,663.3619974772135,701.8087537865902,698.3825157764398,692.560409058008,684.4790106479575,663.2516883930899,-7.8909912109375,22.99700927734375,21.28375244140625,77.362
2017-04-27,701.84716796875,705.3886108398438,694.5166625976562,698.1323852539062,680.2584228515625,5801788,703.1267293294271,701.2181518554687,692.2740478515625,690.0143595377605,665.3432169596355,699.9705695202482,698.2991389355954,693.6748042971876,686.185682473701,665.5020559324975,-3.35418701171875,19.2808837890625,26.78564453125,58.018
2017-04-28,698.2562255859375,703.481689453125,688.96923828125,691.049560546875,673.35693359375,5468153,696.9189046223959,700.4950073242187,692.4584147135416,688.5845784505208,666.8332600911458,695.5100650335617,695.8826128060219,693.1497555471251,686.7936672328478,667.1502820366509,-6.9014892578125,-3.52313232421875,14.67181396484375,54.682
2017-05-02,694.4176025390625,694.4176025390625,676.7352294921875,678.8402709960938,661.460205078125,8579933,689.3407389322916,695.85400390625,692.4776746961805,687.3941935221354,668.0368509928386,687.1751680148277,690.2018322027126,690.2878586369189,685.7994927032536,667.904474872744,-11.896728515625,-22.6109619140625,-10.27984619140625,85.799
2017-05-03,681.9854736328125,683.8923950195312,676.09130859375,678.6173706054688,661.2429809570312,4384266,682.8357340494791,689.64287109375,692.5492146809896,687.0227132161458,669.1826558430989,682.8962693101482,686.3403450036313,687.9537610306289,684.9017274410305,668.5956294361456,-0.21722412109375,-30.2606201171875,-0.04833984375,43.843
2017-05-04,681.0443725585938,683.32275390625,670.667724609375,672.5994262695312,655.379150390625,6629876,676.6856892903646,683.847802734375,691.9108208550347,686.5472208658854,670.4564147949219,677.7478477898397,681.7600387589314,684.8828940784094,683.3639397945931,668.8539389092673,-5.86383056640625,-28.23345947265625,-5.2364501953125,66.299
2017-05-05,674.4072875976562,677.2553100585938,656.2791137695312,657.8888549804688,641.045166015625,7198681,669.7018839518229,675.7990966796875,687.8245510525173,685.696944173177,671.5204935709636,667.8183513851543,673.8029774994438,679.4840862588214,680.1795541928275,668.1465141396675,-14.333984375,-39.2132568359375,-19.932373046875,71.987
